lat,lon,depth,time,t_an
3.5,8.5,0.0,294.0,28.53701
3.5,9.5,0.0,294.0,
3.5,10.5,0.0,294.0,
3.5,11.5,0.0,294.0,
3.5,12.5,0.0,294.0,
3.5,13.5,0.0,294.0,
3.5,14.5,0.0,294.0,
3.5,15.5,0.0,294.0,
3.5,16.5,0.0,294.0,
3.5,17.5,0.0,294.0,
3.5,18.5,0.0,294.0,
3.5,19.5,0.0,294.0,
3.5,20.5,0.0,294.0,
3.5,21.5,0.0,294.0,
3.5,22.5,0.0,294.0,
3.5,23.5,0.0,294.0,
3.5,24.5,0.0,294.0,
3.5,25.5,0.0,294.0,
3.5,26.5,0.0,294.0,
3.5,27.5,0.0,294.0,
3.5,28.5,0.0,294.0,
3.5,29.5,0.0,294.0,
3.5,30.5,0.0,294.0,
3.5,31.5,0.0,294.0,
3.5,32.5,0.0,294.0,
3.5,33.5,0.0,294.0,
3.5,34.5,0.0,294.0,
3.5,35.5,0.0,294.0,
3.5,36.5,0.0,294.0,
3.5,37.5,0.0,294.0,
3.5,38.5,0.0,294.0,
3.5,39.5,0.0,294.0,
3.5,40.5,0.0,294.0,
3.5,41.5,0.0,294.0,
3.5,42.5,0.0,294.0,
3.5,43.5,0.0,294.0,
3.5,44.5,0.0,294.0,
3.5,45.5,0.0,294.0,
3.5,46.5,0.0,294.0,
3.5,47.5,0.0,294.0,
3.5,48.5,0.0,294.0,27.3371
3.5,49.5,0.0,294.0,27.48829
3.5,50.5,0.0,294.0,27.63011
3.5,51.5,0.0,294.0,27.77211
3.5,52.5,0.0,294.0,27.9144
3.5,53.5,0.0,294.0,28.07921
3.5,54.5,0.0,294.0,28.255009
3.5,55.5,0.0,294.0,28.43281
3.5,56.5,0.0,294.0,28.60429
3.5,57.5,0.0,294.0,28.766209
3.5,58.5,0.0,294.0,28.921509
3.5,59.5,0.0,294.0,29.07029
3.5,60.5,0.0,294.0,29.20621
3.5,61.5,0.0,294.0,29.323391
3.5,62.5,0.0,294.0,29.41911
3.5,63.5,0.0,294.0,29.492409
3.5,64.5,0.0,294.0,29.54381
3.5,65.5,0.0,294.0,29.57439
3.5,66.5,0.0,294.0,29.586191
3.5,67.5,0.0,294.0,29.58239
3.5,68.5,0.0,294.0,29.56619
3.5,69.5,0.0,294.0,29.545391
3.5,70.5,0.0,294.0,29.51309
3.5,71.5,0.0,294.0,29.468191
3.5,72.5,0.0,294.0,29.4083
3.5,73.5,0.0,294.0,29.3543
3.5,74.5,0.0,294.0,29.30369
3.5,75.5,0.0,294.0,29.26029
3.5,76.5,0.0,294.0,29.22611
3.5,77.5,0.0,294.0,29.20219
3.5,78.5,0.0,294.0,29.186909
3.5,79.5,0.0,294.0,29.1772
3.5,80.5,0.0,294.0,29.1733
3.5,81.5,0.0,294.0,29.18451
3.5,82.5,0.0,294.0,29.21499
3.5,83.5,0.0,294.0,29.25251
3.5,84.5,0.0,294.0,29.292791
3.5,85.5,0.0,294.0,29.33121
3.5,86.5,0.0,294.0,29.363209
3.5,87.5,0.0,294.0,29.38689
3.5,88.5,0.0,294.0,29.40551
3.5,89.5,0.0,294.0,29.42331
3.5,90.5,0.0,294.0,29.44281
3.5,91.5,0.0,294.0,29.46549
3.5,92.5,0.0,294.0,29.48881
3.5,93.5,0.0,294.0,29.52291
3.5,94.5,0.0,294.0,29.58211
3.5,95.5,0.0,294.0,29.69161
3.5,96.5,0.0,294.0,29.77469
3.5,97.5,0.0,294.0,
3.5,98.5,0.0,294.0,
3.5,99.5,0.0,294.0,
3.5,100.5,0.0,294.0,29.55201
3.5,101.5,0.0,294.0,
3.5,102.5,0.0,294.0,
3.5,103.5,0.0,294.0,
3.5,104.5,0.0,294.0,28.8075
3.5,105.5,0.0,294.0,28.77731
3.5,106.5,0.0,294.0,28.80219
3.5,107.5,0.0,294.0,28.84961
3.5,108.5,0.0,294.0,28.940891
3.5,109.5,0.0,294.0,29.06411
3.5,110.5,0.0,294.0,29.149391
3.5,111.5,0.0,294.0,29.21939
3.5,112.5,0.0,294.0,29.18979
3.5,113.5,0.0,294.0,
3.5,114.5,0.0,294.0,
3.5,115.5,0.0,294.0,
3.5,116.5,0.0,294.0,
3.5,117.5,0.0,294.0,
3.5,118.5,0.0,294.0,29.3267
3.5,119.5,0.0,294.0,29.34621
3.5,120.5,0.0,294.0,29.3696
3.5,121.5,0.0,294.0,29.3923
3.5,122.5,0.0,294.0,29.38489
3.5,123.5,0.0,294.0,29.3295
3.5,124.5,0.0,294.0,29.245409
3.5,125.5,0.0,294.0,29.16229
3.5,126.5,0.0,294.0,29.14529
3.5,127.5,0.0,294.0,29.16929
3.5,128.5,0.0,294.0,29.271309
3.5,129.5,0.0,294.0,29.4352
3.5,130.5,0.0,294.0,29.51231
3.5,131.5,0.0,294.0,29.5496
3.5,132.5,0.0,294.0,29.57
3.5,133.5,0.0,294.0,29.59399
3.5,134.5,0.0,294.0,29.632809
3.5,135.5,0.0,294.0,29.6843
3.5,136.5,0.0,294.0,29.73801
3.5,137.5,0.0,294.0,29.786491
3.5,138.5,0.0,294.0,29.82669
3.5,139.5,0.0,294.0,29.85681
3.5,140.5,0.0,294.0,29.87571
3.5,141.5,0.0,294.0,29.88579
3.5,142.5,0.0,294.0,29.8931
3.5,143.5,0.0,294.0,29.90139
3.5,144.5,0.0,294.0,29.91131
3.5,145.5,0.0,294.0,29.921091
3.5,146.5,0.0,294.0,29.92819
3.5,147.5,0.0,294.0,29.932709
3.5,148.5,0.0,294.0,29.93031
3.5,149.5,0.0,294.0,29.921
3.5,150.5,0.0,294.0,29.9051
3.5,151.5,0.0,294.0,29.891
3.5,152.5,0.0,294.0,29.87491
3.5,153.5,0.0,294.0,29.85609
3.5,154.5,0.0,294.0,29.830591
3.5,155.5,0.0,294.0,29.79899
3.5,156.5,0.0,294.0,29.76609
3.5,157.5,0.0,294.0,29.73749
3.5,158.5,0.0,294.0,29.71659
3.5,159.5,0.0,294.0,29.70381
3.5,160.5,0.0,294.0,29.6965
3.5,161.5,0.0,294.0,29.69081
3.5,162.5,0.0,294.0,29.68329
3.5,163.5,0.0,294.0,29.667
3.5,164.5,0.0,294.0,29.64251
3.5,165.5,0.0,294.0,29.612
3.5,166.5,0.0,294.0,29.57621
3.5,167.5,0.0,294.0,29.5366
3.5,168.5,0.0,294.0,29.493109
3.5,169.5,0.0,294.0,29.4505
3.5,170.5,0.0,294.0,29.409391
3.5,171.5,0.0,294.0,29.3738
3.5,172.5,0.0,294.0,29.33981
3.5,173.5,0.0,294.0,29.3074
3.5,174.5,0.0,294.0,29.279509
3.5,175.5,0.0,294.0,29.2553
3.5,176.5,0.0,294.0,29.22769
3.5,177.5,0.0,294.0,29.1906
3.5,178.5,0.0,294.0,29.14019
3.5,179.5,0.0,294.0,29.08131
4.5,-179.5,0.0,294.0,29.0829
4.5,-178.5,0.0,294.0,29.039791
4.5,-177.5,0.0,294.0,29.00321
4.5,-176.5,0.0,294.0,28.96831
4.5,-175.5,0.0,294.0,28.92331
4.5,-174.5,0.0,294.0,28.86479
4.5,-173.5,0.0,294.0,28.8031
4.5,-172.5,0.0,294.0,28.75209
4.5,-171.5,0.0,294.0,28.71769
4.5,-170.5,0.0,294.0,28.69619
4.5,-169.5,0.0,294.0,28.67679
4.5,-168.5,0.0,294.0,28.65019
4.5,-167.5,0.0,294.0,28.6123
4.5,-166.5,0.0,294.0,28.56189
4.5,-165.5,0.0,294.0,28.50499
4.5,-164.5,0.0,294.0,28.452309
4.5,-163.5,0.0,294.0,28.4097
4.5,-162.5,0.0,294.0,28.37821
4.5,-161.5,0.0,294.0,28.3504
4.5,-160.5,0.0,294.0,28.31679
4.5,-159.5,0.0,294.0,28.27419
4.5,-158.5,0.0,294.0,28.22961
4.5,-157.5,0.0,294.0,28.19241
4.5,-156.5,0.0,294.0,28.16749
4.5,-155.5,0.0,294.0,28.15469
4.5,-154.5,0.0,294.0,28.14629
4.5,-153.5,0.0,294.0,28.1381
4.5,-152.5,0.0,294.0,28.12499
4.5,-151.5,0.0,294.0,28.09751
4.5,-150.5,0.0,294.0,28.03869
4.5,-149.5,0.0,294.0,27.9459
4.5,-148.5,0.0,294.0,27.8294
4.5,-147.5,0.0,294.0,27.7148
4.5,-146.5,0.0,294.0,27.628109
4.5,-145.5,0.0,294.0,27.57809
4.5,-144.5,0.0,294.0,27.567091
4.5,-143.5,0.0,294.0,27.584509
4.5,-142.5,0.0,294.0,27.61061
4.5,-141.5,0.0,294.0,27.622509
4.5,-140.5,0.0,294.0,27.60519
4.5,-139.5,0.0,294.0,27.5582
4.5,-138.5,0.0,294.0,27.49099
4.5,-137.5,0.0,294.0,27.4114
4.5,-136.5,0.0,294.0,27.322
4.5,-135.5,0.0,294.0,27.2282
4.5,-134.5,0.0,294.0,27.13969
4.5,-133.5,0.0,294.0,27.0666
4.5,-132.5,0.0,294.0,27.019009
4.5,-131.5,0.0,294.0,27.00471
4.5,-130.5,0.0,294.0,27.028591
4.5,-129.5,0.0,294.0,27.08519
4.5,-128.5,0.0,294.0,27.1586
4.5,-127.5,0.0,294.0,27.2269
4.5,-126.5,0.0,294.0,27.27051
4.5,-125.5,0.0,294.0,27.27101
4.5,-124.5,0.0,294.0,27.22109
4.5,-123.5,0.0,294.0,27.13059
4.5,-122.5,0.0,294.0,27.0349
4.5,-121.5,0.0,294.0,26.97389
4.5,-120.5,0.0,294.0,26.96239
4.5,-119.5,0.0,294.0,26.97711
4.5,-118.5,0.0,294.0,26.98179
4.5,-117.5,0.0,294.0,26.96199
4.5,-116.5,0.0,294.0,26.93611
4.5,-115.5,0.0,294.0,26.93611
4.5,-114.5,0.0,294.0,26.97391
4.5,-113.5,0.0,294.0,27.04061
4.5,-112.5,0.0,294.0,27.114391
4.5,-111.5,0.0,294.0,27.1744
4.5,-110.5,0.0,294.0,27.21069
4.5,-109.5,0.0,294.0,27.22489
4.5,-108.5,0.0,294.0,27.22641
4.5,-107.5,0.0,294.0,27.2257
4.5,-106.5,0.0,294.0,27.231209
4.5,-105.5,0.0,294.0,27.24839
4.5,-104.5,0.0,294.0,27.2804
4.5,-103.5,0.0,294.0,27.3307
4.5,-102.5,0.0,294.0,27.39781
4.5,-101.5,0.0,294.0,27.4739
4.5,-100.5,0.0,294.0,27.54471
4.5,-99.5,0.0,294.0,27.60241
4.5,-98.5,0.0,294.0,27.64451
4.5,-97.5,0.0,294.0,27.67401
4.5,-96.5,0.0,294.0,27.68911
4.5,-95.5,0.0,294.0,27.69919
4.5,-94.5,0.0,294.0,27.70061
4.5,-93.5,0.0,294.0,27.7088
4.5,-92.5,0.0,294.0,27.72111
4.5,-91.5,0.0,294.0,27.73759
4.5,-90.5,0.0,294.0,27.76849
4.5,-89.5,0.0,294.0,27.82271
4.5,-88.5,0.0,294.0,27.879509
4.5,-87.5,0.0,294.0,27.9334
4.5,-86.5,0.0,294.0,27.96181
4.5,-85.5,0.0,294.0,27.9718
4.5,-84.5,0.0,294.0,27.95401
4.5,-83.5,0.0,294.0,27.87821
4.5,-82.5,0.0,294.0,27.72751
4.5,-81.5,0.0,294.0,27.52569
4.5,-80.5,0.0,294.0,27.3312
4.5,-79.5,0.0,294.0,27.21671
4.5,-78.5,0.0,294.0,27.12479
4.5,-77.5,0.0,294.0,
4.5,-76.5,0.0,294.0,
4.5,-75.5,0.0,294.0,
4.5,-74.5,0.0,294.0,
4.5,-73.5,0.0,294.0,
4.5,-72.5,0.0,294.0,
4.5,-71.5,0.0,294.0,
4.5,-70.5,0.0,294.0,
4.5,-69.5,0.0,294.0,
4.5,-68.5,0.0,294.0,
4.5,-67.5,0.0,294.0,
4.5,-66.5,0.0,294.0,
4.5,-65.5,0.0,294.0,
4.5,-64.5,0.0,294.0,
4.5,-63.5,0.0,294.0,
4.5,-62.5,0.0,294.0,
4.5,-61.5,0.0,294.0,
4.5,-60.5,0.0,294.0,
4.5,-59.5,0.0,294.0,
4.5,-58.5,0.0,294.0,
4.5,-57.5,0.0,294.0,
4.5,-56.5,0.0,294.0,
4.5,-55.5,0.0,294.0,
4.5,-54.5,0.0,294.0,
4.5,-53.5,0.0,294.0,
4.5,-52.5,0.0,294.0,
4.5,-51.5,0.0,294.0,
4.5,-50.5,0.0,294.0,28.069
4.5,-49.5,0.0,294.0,28.05941
4.5,-48.5,0.0,294.0,28.0835
4.5,-47.5,0.0,294.0,28.10839
4.5,-46.5,0.0,294.0,28.13181
4.5,-45.5,0.0,294.0,28.15251
4.5,-44.5,0.0,294.0,28.16669
4.5,-43.5,0.0,294.0,28.17211
4.5,-42.5,0.0,294.0,28.16321
4.5,-41.5,0.0,294.0,28.14691
4.5,-40.5,0.0,294.0,28.13419
4.5,-39.5,0.0,294.0,28.13051
4.5,-38.5,0.0,294.0,28.13549
4.5,-37.5,0.0,294.0,28.1423
4.5,-36.5,0.0,294.0,28.14521
4.5,-35.5,0.0,294.0,28.14021
4.5,-34.5,0.0,294.0,28.12899
4.5,-33.5,0.0,294.0,28.116209
4.5,-32.5,0.0,294.0,28.1061
4.5,-31.5,0.0,294.0,28.0993
4.5,-30.5,0.0,294.0,28.09419
4.5,-29.5,0.0,294.0,28.089
4.5,-28.5,0.0,294.0,28.08399
4.5,-27.5,0.0,294.0,28.08071
4.5,-26.5,0.0,294.0,28.08091
4.5,-25.5,0.0,294.0,28.08839
4.5,-24.5,0.0,294.0,28.10559
4.5,-23.5,0.0,294.0,28.13419
4.5,-22.5,0.0,294.0,28.17329
4.5,-21.5,0.0,294.0,28.22639
4.5,-20.5,0.0,294.0,28.29111
4.5,-19.5,0.0,294.0,28.362291
4.5,-18.5,0.0,294.0,28.43169
4.5,-17.5,0.0,294.0,28.48949
4.5,-16.5,0.0,294.0,28.54181
4.5,-15.5,0.0,294.0,28.586191
4.5,-14.5,0.0,294.0,28.61079
4.5,-13.5,0.0,294.0,28.59651
4.5,-12.5,0.0,294.0,28.535591
4.5,-11.5,0.0,294.0,28.449991
4.5,-10.5,0.0,294.0,28.40641
4.5,-9.5,0.0,294.0,28.411709
4.5,-8.5,0.0,294.0,
4.5,-7.5,0.0,294.0,
4.5,-6.5,0.0,294.0,
4.5,-5.5,0.0,294.0,27.88781
4.5,-4.5,0.0,294.0,27.98489
4.5,-3.5,0.0,294.0,28.01771
4.5,-2.5,0.0,294.0,28.0149
4.5,-1.5,0.0,294.0,28.03899
4.5,-0.5,0.0,294.0,28.15349
4.5,0.5,0.0,294.0,28.315609
4.5,1.5,0.0,294.0,28.261309
4.5,2.5,0.0,294.0,28.37529
4.5,3.5,0.0,294.0,28.46639
4.5,4.5,0.0,294.0,28.52331
4.5,5.5,0.0,294.0,28.57699
4.5,6.5,0.0,294.0,
4.5,7.5,0.0,294.0,
4.5,8.5,0.0,294.0,
4.5,9.5,0.0,294.0,
4.5,10.5,0.0,294.0,
4.5,11.5,0.0,294.0,
4.5,12.5,0.0,294.0,
4.5,13.5,0.0,294.0,
4.5,14.5,0.0,294.0,
4.5,15.5,0.0,294.0,
4.5,16.5,0.0,294.0,
4.5,17.5,0.0,294.0,
4.5,18.5,0.0,294.0,
4.5,19.5,0.0,294.0,
4.5,20.5,0.0,294.0,
4.5,21.5,0.0,294.0,
4.5,22.5,0.0,294.0,
4.5,23.5,0.0,294.0,
4.5,24.5,0.0,294.0,
4.5,25.5,0.0,294.0,
4.5,26.5,0.0,294.0,
4.5,27.5,0.0,294.0,
4.5,28.5,0.0,294.0,
4.5,29.5,0.0,294.0,
4.5,30.5,0.0,294.0,
4.5,31.5,0.0,294.0,
4.5,32.5,0.0,294.0,
4.5,33.5,0.0,294.0,
4.5,34.5,0.0,294.0,
4.5,35.5,0.0,294.0,
4.5,36.5,0.0,294.0,
4.5,37.5,0.0,294.0,
4.5,38.5,0.0,294.0,
4.5,39.5,0.0,294.0,
4.5,40.5,0.0,294.0,
4.5,41.5,0.0,294.0,
4.5,42.5,0.0,294.0,
4.5,43.5,0.0,294.0,
4.5,44.5,0.0,294.0,
4.5,45.5,0.0,294.0,
4.5,46.5,0.0,294.0,
4.5,47.5,0.0,294.0,
4.5,48.5,0.0,294.0,
4.5,49.5,0.0,294.0,27.478691
4.5,50.5,0.0,294.0,27.60679
4.5,51.5,0.0,294.0,27.7315
4.5,52.5,0.0,294.0,27.85441
4.5,53.5,0.0,294.0,27.99641
4.5,54.5,0.0,294.0,28.15341
4.5,55.5,0.0,294.0,28.320309
4.5,56.5,0.0,294.0,28.49139
4.5,57.5,0.0,294.0,28.66209
4.5,58.5,0.0,294.0,28.830809
4.5,59.5,0.0,294.0,28.99379
4.5,60.5,0.0,294.0,29.1433
4.5,61.5,0.0,294.0,29.27279
4.5,62.5,0.0,294.0,29.37841
4.5,63.5,0.0,294.0,29.45999
4.5,64.5,0.0,294.0,29.51771
4.5,65.5,0.0,294.0,29.552809
4.5,66.5,0.0,294.0,29.568491
4.5,67.5,0.0,294.0,29.56969
4.5,68.5,0.0,294.0,29.5595
4.5,69.5,0.0,294.0,29.54031
4.5,70.5,0.0,294.0,29.51601
4.5,71.5,0.0,294.0,29.46311
4.5,72.5,0.0,294.0,29.38971
4.5,73.5,0.0,294.0,29.3125
4.5,74.5,0.0,294.0,29.24279
4.5,75.5,0.0,294.0,29.17881
4.5,76.5,0.0,294.0,29.12361
4.5,77.5,0.0,294.0,29.08391
4.5,78.5,0.0,294.0,29.056509
4.5,79.5,0.0,294.0,29.03571
4.5,80.5,0.0,294.0,29.02031
4.5,81.5,0.0,294.0,29.04111
4.5,82.5,0.0,294.0,29.11141
4.5,83.5,0.0,294.0,29.174309
4.5,84.5,0.0,294.0,29.22711
4.5,85.5,0.0,294.0,29.27029
4.5,86.5,0.0,294.0,29.301691
4.5,87.5,0.0,294.0,29.322191
4.5,88.5,0.0,294.0,29.338291
4.5,89.5,0.0,294.0,29.354591
4.5,90.5,0.0,294.0,29.3732
4.5,91.5,0.0,294.0,29.39341
4.5,92.5,0.0,294.0,29.41119
4.5,93.5,0.0,294.0,29.43559
4.5,94.5,0.0,294.0,29.491209
4.5,95.5,0.0,294.0,29.695309
4.5,96.5,0.0,294.0,
4.5,97.5,0.0,294.0,
4.5,98.5,0.0,294.0,
4.5,99.5,0.0,294.0,29.5908
4.5,100.5,0.0,294.0,
4.5,101.5,0.0,294.0,
4.5,102.5,0.0,294.0,
4.5,103.5,0.0,294.0,
4.5,104.5,0.0,294.0,28.8526
4.5,105.5,0.0,294.0,28.73949
4.5,106.5,0.0,294.0,28.89269
4.5,107.5,0.0,294.0,29.007109
4.5,108.5,0.0,294.0,28.941109
4.5,109.5,0.0,294.0,28.97439
4.5,110.5,0.0,294.0,29.060291
4.5,111.5,0.0,294.0,29.116991
4.5,112.5,0.0,294.0,29.12339
4.5,113.5,0.0,294.0,29.1154
4.5,114.5,0.0,294.0,
4.5,115.5,0.0,294.0,
4.5,116.5,0.0,294.0,
4.5,117.5,0.0,294.0,
4.5,118.5,0.0,294.0,
4.5,119.5,0.0,294.0,29.29821
4.5,120.5,0.0,294.0,29.34391
4.5,121.5,0.0,294.0,29.3889
4.5,122.5,0.0,294.0,29.39609
4.5,123.5,0.0,294.0,29.33981
4.5,124.5,0.0,294.0,29.247
4.5,125.5,0.0,294.0,29.09421
4.5,126.5,0.0,294.0,29.15229
4.5,127.5,0.0,294.0,29.21659
4.5,128.5,0.0,294.0,29.305
4.5,129.5,0.0,294.0,29.40461
4.5,130.5,0.0,294.0,29.46551
4.5,131.5,0.0,294.0,29.492691
4.5,132.5,0.0,294.0,29.50611
4.5,133.5,0.0,294.0,29.527891
4.5,134.5,0.0,294.0,29.56759
4.5,135.5,0.0,294.0,29.61981
4.5,136.5,0.0,294.0,29.67279
4.5,137.5,0.0,294.0,29.71851
4.5,138.5,0.0,294.0,29.75419
4.5,139.5,0.0,294.0,29.77751
4.5,140.5,0.0,294.0,29.788809
4.5,141.5,0.0,294.0,29.79251
4.5,142.5,0.0,294.0,29.79659
4.5,143.5,0.0,294.0,29.806091
4.5,144.5,0.0,294.0,29.82151
4.5,145.5,0.0,294.0,29.838509
4.5,146.5,0.0,294.0,29.8543
4.5,147.5,0.0,294.0,29.8618
4.5,148.5,0.0,294.0,29.86009
4.5,149.5,0.0,294.0,29.85121
4.5,150.5,0.0,294.0,29.8377
4.5,151.5,0.0,294.0,29.82109
4.5,152.5,0.0,294.0,29.80601
4.5,153.5,0.0,294.0,29.78841
4.5,154.5,0.0,294.0,29.76539
4.5,155.5,0.0,294.0,29.737091
4.5,156.5,0.0,294.0,29.7083
4.5,157.5,0.0,294.0,29.68561
4.5,158.5,0.0,294.0,29.6726
4.5,159.5,0.0,294.0,29.66819
4.5,160.5,0.0,294.0,29.6671
4.5,161.5,0.0,294.0,29.66599
4.5,162.5,0.0,294.0,29.6606
4.5,163.5,0.0,294.0,29.6464
4.5,164.5,0.0,294.0,29.622591
4.5,165.5,0.0,294.0,29.594309
4.5,166.5,0.0,294.0,29.55979
4.5,167.5,0.0,294.0,29.52721
4.5,168.5,0.0,294.0,29.49799
4.5,169.5,0.0,294.0,29.47131
4.5,170.5,0.0,294.0,29.4491
4.5,171.5,0.0,294.0,29.42231
4.5,172.5,0.0,294.0,29.38939
4.5,173.5,0.0,294.0,29.352
4.5,174.5,0.0,294.0,29.31881
4.5,175.5,0.0,294.0,29.290909
4.5,176.5,0.0,294.0,29.26349
4.5,177.5,0.0,294.0,29.22829
4.5,178.5,0.0,294.0,29.18379
4.5,179.5,0.0,294.0,29.1329
5.5,-179.5,0.0,294.0,29.09369
5.5,-178.5,0.0,294.0,29.05901
5.5,-177.5,0.0,294.0,29.0367
5.5,-176.5,0.0,294.0,29.019
5.5,-175.5,0.0,294.0,28.99249
5.5,-174.5,0.0,294.0,28.95079
5.5,-173.5,0.0,294.0,28.89929
5.5,-172.5,0.0,294.0,28.84881
5.5,-171.5,0.0,294.0,28.80541
5.5,-170.5,0.0,294.0,28.77171
5.5,-169.5,0.0,294.0,28.7468
5.5,-168.5,0.0,294.0,28.72821
5.5,-167.5,0.0,294.0,28.708
5.5,-166.5,0.0,294.0,28.674
5.5,-165.5,0.0,294.0,28.62499
5.5,-164.5,0.0,294.0,28.57161
5.5,-163.5,0.0,294.0,28.5248
5.5,-162.5,0.0,294.0,28.491909
5.5,-161.5,0.0,294.0,28.47009
5.5,-160.5,0.0,294.0,28.448591
5.5,-159.5,0.0,294.0,28.42231
5.5,-158.5,0.0,294.0,28.38969
5.5,-157.5,0.0,294.0,28.360691
5.5,-156.5,0.0,294.0,28.34149
5.5,-155.5,0.0,294.0,28.32881
5.5,-154.5,0.0,294.0,28.31811
5.5,-153.5,0.0,294.0,28.305391
5.5,-152.5,0.0,294.0,28.292
5.5,-151.5,0.0,294.0,28.270609
5.5,-150.5,0.0,294.0,28.227
5.5,-149.5,0.0,294.0,28.15
5.5,-148.5,0.0,294.0,28.04709
5.5,-147.5,0.0,294.0,27.9441
5.5,-146.5,0.0,294.0,27.86861
5.5,-145.5,0.0,294.0,27.835491
5.5,-144.5,0.0,294.0,27.84321
5.5,-143.5,0.0,294.0,27.8777
5.5,-142.5,0.0,294.0,27.912891
5.5,-141.5,0.0,294.0,27.921509
5.5,-140.5,0.0,294.0,27.89061
5.5,-139.5,0.0,294.0,27.82531
5.5,-138.5,0.0,294.0,27.741
5.5,-137.5,0.0,294.0,27.6475
5.5,-136.5,0.0,294.0,27.55069
5.5,-135.5,0.0,294.0,27.45679
5.5,-134.5,0.0,294.0,27.37379
5.5,-133.5,0.0,294.0,27.31089
5.5,-132.5,0.0,294.0,27.27539
5.5,-131.5,0.0,294.0,27.27069
5.5,-130.5,0.0,294.0,27.29671
5.5,-129.5,0.0,294.0,27.34741
5.5,-128.5,0.0,294.0,27.41249
5.5,-127.5,0.0,294.0,27.47831
5.5,-126.5,0.0,294.0,27.5294
5.5,-125.5,0.0,294.0,27.5485
5.5,-124.5,0.0,294.0,27.52641
5.5,-123.5,0.0,294.0,27.46859
5.5,-122.5,0.0,294.0,27.40351
5.5,-121.5,0.0,294.0,27.36249
5.5,-120.5,0.0,294.0,27.35709
5.5,-119.5,0.0,294.0,27.36679
5.5,-118.5,0.0,294.0,27.364109
5.5,-117.5,0.0,294.0,27.34101
5.5,-116.5,0.0,294.0,27.31769
5.5,-115.5,0.0,294.0,27.32091
5.5,-114.5,0.0,294.0,27.36171
5.5,-113.5,0.0,294.0,27.4303
5.5,-112.5,0.0,294.0,27.50651
5.5,-111.5,0.0,294.0,27.57291
5.5,-110.5,0.0,294.0,27.62191
5.5,-109.5,0.0,294.0,27.65459
5.5,-108.5,0.0,294.0,27.6683
5.5,-107.5,0.0,294.0,27.66939
5.5,-106.5,0.0,294.0,27.66389
5.5,-105.5,0.0,294.0,27.65579
5.5,-104.5,0.0,294.0,27.651909
5.5,-103.5,0.0,294.0,27.66229
5.5,-102.5,0.0,294.0,27.69191
5.5,-101.5,0.0,294.0,27.73949
5.5,-100.5,0.0,294.0,27.79631
5.5,-99.5,0.0,294.0,27.85071
5.5,-98.5,0.0,294.0,27.895609
5.5,-97.5,0.0,294.0,27.92451
5.5,-96.5,0.0,294.0,27.9338
5.5,-95.5,0.0,294.0,27.92699
5.5,-94.5,0.0,294.0,27.91649
5.5,-93.5,0.0,294.0,27.90711
5.5,-92.5,0.0,294.0,27.90859
5.5,-91.5,0.0,294.0,27.9173
5.5,-90.5,0.0,294.0,27.94869
5.5,-89.5,0.0,294.0,28.0051
5.5,-88.5,0.0,294.0,28.07089
5.5,-87.5,0.0,294.0,28.13111
5.5,-86.5,0.0,294.0,28.1875
5.5,-85.5,0.0,294.0,28.2434
5.5,-84.5,0.0,294.0,28.285591
5.5,-83.5,0.0,294.0,28.25989
5.5,-82.5,0.0,294.0,28.10811
5.5,-81.5,0.0,294.0,27.82859
5.5,-80.5,0.0,294.0,27.52699
5.5,-79.5,0.0,294.0,27.34419
5.5,-78.5,0.0,294.0,27.31111
5.5,-77.5,0.0,294.0,27.58531
5.5,-76.5,0.0,294.0,
5.5,-75.5,0.0,294.0,
5.5,-74.5,0.0,294.0,
5.5,-73.5,0.0,294.0,
5.5,-72.5,0.0,294.0,
5.5,-71.5,0.0,294.0,
5.5,-70.5,0.0,294.0,
5.5,-69.5,0.0,294.0,
5.5,-68.5,0.0,294.0,
5.5,-67.5,0.0,294.0,
5.5,-66.5,0.0,294.0,
5.5,-65.5,0.0,294.0,
5.5,-64.5,0.0,294.0,
5.5,-63.5,0.0,294.0,
5.5,-62.5,0.0,294.0,
5.5,-61.5,0.0,294.0,
5.5,-60.5,0.0,294.0,
5.5,-59.5,0.0,294.0,
5.5,-58.5,0.0,294.0,
5.5,-57.5,0.0,294.0,
5.5,-56.5,0.0,294.0,
5.5,-55.5,0.0,294.0,
5.5,-54.5,0.0,294.0,
5.5,-53.5,0.0,294.0,
5.5,-52.5,0.0,294.0,
5.5,-51.5,0.0,294.0,28.34731
5.5,-50.5,0.0,294.0,28.15721
5.5,-49.5,0.0,294.0,28.11021
5.5,-48.5,0.0,294.0,28.108091
5.5,-47.5,0.0,294.0,28.130209
5.5,-46.5,0.0,294.0,28.1517
5.5,-45.5,0.0,294.0,28.1659
5.5,-44.5,0.0,294.0,28.17159
5.5,-43.5,0.0,294.0,28.16271
5.5,-42.5,0.0,294.0,28.14231
5.5,-41.5,0.0,294.0,28.11701
5.5,-40.5,0.0,294.0,28.098091
5.5,-39.5,0.0,294.0,28.0902
5.5,-38.5,0.0,294.0,28.09219
5.5,-37.5,0.0,294.0,28.09841
5.5,-36.5,0.0,294.0,28.103691
5.5,-35.5,0.0,294.0,28.099691
5.5,-34.5,0.0,294.0,28.0855
5.5,-33.5,0.0,294.0,28.0668
5.5,-32.5,0.0,294.0,28.050009
5.5,-31.5,0.0,294.0,28.03499
